source,title,link,location_raw,company_name,description_raw,skills,skills_count,role,location_city,region,jogja_tag,jabodetabek_tag,scraped_at,roadmap_url,is_tech,score
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91486751,Jakarta Raya,PT Sharing Vision Indonesia,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Data Engineer
PT Sharing Vision Indonesia 
Lihat semua lowongan kerja
Jakarta Raya
Pengembangan & Administrasi Database (Teknologi Informasi & Komunikasi)
Kontrak/Temporer
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 16 hari yang lalu
Lamaran Cepat
Simpan

PT Sharing Vision Indonesia masih membutuhkan beberapa orang minimal S1/D4/S2 dari Teknik Informatika/Sistem Teknologi Informasi/Teknik Elektro/Teknik Telekomunikasi/Sistem Informasi/Fisika/ Matematika/Statistika/Ilmu Komputer/Engineer lainnya, untuk posisi sebagai: Data Engineer Penempatan WFO di Jakarta

Persyaratan:

Berpengalaman minimal 1-2 tahun dalam pekerjaan terkait Data Engineer

Minimal lulusan S1

Berpengalaman dalam ETL, data quality, data management

Advance dalam bahasa pemrosesan SQL, Python, Java

Advance dalam database management system, Oracle, postgree SQL, MySQL, Microsoft SQL, dan lain lain

Advance dalam crawling data dari medsos

Diutamakan pengalaman dengan big data tools untuk data ingestion seperti Sqoop, Kafka, dan lain lain

Pengalaman dalam menggunakan Tableau/Google Analytics/tools dashboard lainnya diutamakan

Pengalaman dalam teknologi big data (Spark, Hive, Impala) lebih diutamakan




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
Berapa gaji bulanan yang kamu inginkan?
Bahasa pemrograman apa saja di bawah ini yang bisa kamu gunakan?
How many years' experience do you have as a Data Engineer?
Sistem Relational Database Management (RDBMS) apa saja yang bisa kamu gunakan?
Berapa lama waktu yang kamu butuhkan untuk memberi tahu perusahaanmu saat ini?
Berapa tahun pengalaman kerjamu menggunakan query SQL?
Alat analisis data apa saja di bawah ini yang bisa kamu gunakan?
Pernahkah kamu mendapatkan pekerj","java, python, sql, tableau",4,data,jakarta,Jabodetabek,False,True,2026-04-29 20:35:33,https://roadmap.sh/data-analyst,True,18
glints,Frontend Developer Intern,https://glints.com/id/opportunities/jobs/frontend-developer-intern/ce82b8d7-3677-469b-beaa-681132d3e4ee,,Yayasan Maqdis,"Deskripsi pekerjaan Frontend Developer Intern Yayasan Maqdis

Cara Melamar:

Seluruh proses pendaftaran dan filtrasi awal dilakukan melalui tautan eksternal berikut:

bit.ly/internshipit

Pay: 20,000.00 (IDR) - 200,000.00 (IDR) per week

Panjang kontrak: 3 bulan

Lokasi: Kota Bandung (Diwajibkan)

Lokasi Kerja: Kombinasi di kantor dan jarak jauh di Kota Bandung

Posisi yang Dibutuhkan:

2 Mobile Developer (Flutter).

2 Backend Developer.

1 UI/UX Designer.

1 Frontend Developer.


Tanggung Jawab Utama:

Berkontribusi dalam pengembangan dan penyelesaian aplikasi utama dan proyek internal lainnya.
Menyusun dan mempresentasikan laporan progres tugas secara rutin melalui platform Jira.
Menyelesaikan program hingga tahap Presentasi Akhir sebagai syarat kelulusan dan pengambilan sertifikat.


Kualifikasi:

Mahasiswa aktif atau fresh graduate di bidang Informatika, Sistem Informasi, atau bidang terkait di kota bandung.
Memiliki pemahaman dasar sesuai posisi yang dilamar (Flutter, Express, atau UI/UX desain).
Mampu bekerja secara mandiri maupun dalam tim dengan sistem kerja yang fleksibel (WFO atau WFH berbasis proyek).
Memiliki disiplin tinggi dalam manajemen waktu dan pelaporan tugas melalui alat kolaborasi tim.
Berkomitmen untuk mengikuti seluruh rangkaian kegiatan magang selama durasi program.


Benefit:

Sertifikat resmi dari MAQDIS Academy (setelah memenuhi syarat kelulusan).
Merchandise eksklusif bagi peserta yang menyelesaikan presentasi akhir.
Pengalaman kerja nyata dengan proyek aplikasi yang digunakan oleh pengguna luas.
Kesempatan membangun networking dan bonding antar talenta IT.
Kesempatan untuk terpilih menjadi pemateri dalam webinar IT di MAQDIS Academy.


Alur Rekrutmen:

Pendaftaran & Screening Portofolio: 20 April - 02 Mei 2026.
Tes Teknis & Wawancara (via Zoom): 05 Mei - 08 Mei 2026.
Onboarding: 18 Mei 2026","agile, express, flutter",3,frontend,bandung,Remote,False,False,2026-04-29 20:20:47,https://roadmap.sh/frontend,True,16
glints,Backend Developer Intern,https://glints.com/id/opportunities/jobs/backend-developer-intern/d6ef1f8f-3360-41e6-b314-686ba8e1f0cf,,Yayasan Maqdis,"Deskripsi pekerjaan Backend Developer Intern Yayasan Maqdis

Cara Melamar:

Seluruh proses pendaftaran dan filtrasi awal dilakukan melalui tautan eksternal berikut:

bit.ly/internshipit

Domisili: Kota Bandung (Diwajibkan)

Lokasi Kerja: Kombinasi di kantor dan jarak jauh di Kota Bandung

Pay: 20,000.00 (IDR) - 200,000.00 (IDR) per week

Panjang kontrak: 3 bulan

Posisi yang Dibutuhkan:

2 Mobile Developer (Flutter).

2 Backend Developer.

1 UI/UX Designer.

1 Frontend Developer.


Tanggung Jawab Utama:

Berkontribusi dalam pengembangan dan penyelesaian aplikasi utama dan proyek internal lainnya.
Menyusun dan mempresentasikan laporan progres tugas secara rutin melalui platform Jira.
Menyelesaikan program hingga tahap Presentasi Akhir sebagai syarat kelulusan dan pengambilan sertifikat.


Kualifikasi:

Mahasiswa aktif atau fresh graduate di bidang Informatika, Sistem Informasi, atau bidang terkait.
Memiliki pemahaman dasar sesuai posisi yang dilamar (Flutter, Express, atau UI/UX desain).
Mampu bekerja secara mandiri maupun dalam tim dengan sistem kerja yang fleksibel (WFO atau WFH berbasis proyek).
Memiliki disiplin tinggi dalam manajemen waktu dan pelaporan tugas melalui alat kolaborasi tim.
Berkomitmen untuk mengikuti seluruh rangkaian kegiatan magang selama durasi program.


Benefit:

Sertifikat resmi dari MAQDIS Academy (setelah memenuhi syarat kelulusan).
Merchandise eksklusif bagi peserta yang menyelesaikan presentasi akhir.
Pengalaman kerja nyata dengan proyek aplikasi yang digunakan oleh pengguna luas.
Kesempatan membangun networking dan bonding antar talenta IT.
Kesempatan untuk terpilih menjadi pemateri dalam webinar IT di MAQDIS Academy.

Alur Rekrutmen:

Pendaftaran & Screening Portofolio: 20 April - 02 Mei 2026.
Tes Teknis & Wawancara (via Zoom): 05 Mei - 08 Mei 2026.
Onboarding: 18 Mei 2026","agile, express, flutter",3,backend,bandung,Remote,False,False,2026-04-29 20:21:13,https://roadmap.sh/backend,True,16
jobstreet,Junior Data Engineer,https://id.jobstreet.com/id/job/91231545,Bandung,PT Scada Prima Cipta,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Junior Data Engineer
PT Scada Prima Cipta 
Lihat semua lowongan kerja
Bandung, Jawa Barat
Matematika, Statistik & Teknik Informasi (Sains & Teknologi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 30+ hari yang lalu
Lamaran Cepat
Simpan

Pendidikan D3/D4/S1 Teknik Elektro, Teknik Informatika

Menguasai PLC, HMI & Dasboard

Menguasai dasar pemrograman JavaScript, Python, SQL

Memahami dasar SCADA System

Berpengalaman minimal 1 tahun dibidang Automation (freshgraduate boleh melamar)

Komunikatif & Inisiatif

Mampu bekerja secara tim dan/ataupun Individu

Fast Learner




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
Berapa gaji bulanan yang kamu inginkan?
Kualifikasi mana yang kamu miliki?
How many years' experience do you have as an Automation Engineer?
Bahasa pemrograman apa saja di bawah ini yang bisa kamu gunakan?
Berapa tahun pengalaman kerjamu menggunakan query SQL?
Berapa lama waktu yang kamu butuhkan untuk memberi tahu perusahaanmu saat ini?
Profil perusahaan
PT Scada Prima Cipta 
Consulting Services
11-50 employees

PT SCADA PRIMA CIPTA (SPC) is System Integration and Application Development Company, established 2001 in Bandung, Indonesia. SPC has expert employees during project implementation.SPC has professional skill set encompassing in Industrial Automation, System Integration and Application Development for Production Data Management.

PT SCADA PRIMA CIPTA (SPC) is System Integration and Application Development Company, established 2001 in Bandung, Indonesia. SPC has expert employees during project implementation.SPC has professional skill set encompassing in Industrial Automation, System Integration and Application Development for Production Data Management.","java, javascript, python, sql",4,data,bandung,Jawa Barat,False,False,2026-04-29 20:34:03,https://roadmap.sh/data-analyst,True,16
glints,Software Engineer - Intern (Paid Internship),https://glints.com/id/opportunities/jobs/software-engineer-intern-paid-internship/a96c1900-96ac-4efe-84ce-496119e00c9b,,HiThink Technology Indonesia,"Deskripsi pekerjaan Software Engineer - Intern (Paid Internship) HiThink Technology Indonesia

About the position

Join our team at HITHINK TECHNOLOGY INDONESIA as Software Engineer - Intern (Paid Internship). This is a full-time internship position based in South Jakarta, Jakarta, offering you the opportunity to develop your skills and gain valuable experience in a dynamic, fast-paced technology environment.

What you'll be doing and What we're looking for

Main Responsibilities:

- Assist in developing software systems according to project requirements for Japanese clients, including but not limited to programming code writing, unit module testing, system integration testing, etc.

Educational Requirements:

- Full-time undergraduate or master's degree graduates of the class of 2025

- Majors related to science and engineering, such as computer science, software engineering, big data, cloud computing, Internet of Things, network engineering, information, communication, electronics, etc.

Required Skills:

- Proficiency in at least one programming language, such as Java, VB.NET, C, COBOL, etc.

Language Requirements:

- Good English language command, with the ability to communicate in writing or verbally with Indonesian colleagues in English; Or Japanese N4 or above, with the ability to read Japanese documents, students who are able to communicate with Chinese language are welcome too.

Other Requirements:

- Decent attitude, no criminal record, excellent academic performance, eligibility for graduation and degree certificates, willingness to engage in software development work, ability to handle work pressure, attention to work quality, and a responsible attitude towards job responsibilities.

Work Location: South Jakarta, Indonesia.

Job Responsibilities:

- Coding: Under the guidance of others, complete the code writing and defect modification of simple modules.

- Testing: Under the guidance of others, complete the writing of the unit test project table and uni","c, java",2,it-general,jakarta,Jabodetabek,False,True,2026-04-29 20:19:19,https://roadmap.sh/computer-science,True,15
jobstreet,Software Engineer Intern (Paid Internship),https://id.jobstreet.com/id/job/91574175,Jakarta Selatan,HITHINK TECHNOLOGY INDONESIA,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Software Engineer Intern (Paid Internship)
HITHINK TECHNOLOGY INDONESIA 
Lihat semua lowongan kerja
Jakarta Selatan, Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 12 hari yang lalu
Lamaran Cepat
Simpan

About the position

Join our team at HITHINK TECHNOLOGY INDONESIA as Software Engineer - Intern (Paid Internship). This is a full-time internship position based in South Jakarta, Jakarta, offering you the opportunity to develop your skills and gain valuable experience in a dynamic, fast-paced technology environment.

What you'll be doing and What we're looking for

Main Responsibilities: 

Assist in developing software systems according to project requirements for Japanese clients, including but not limited to programming code writing, unit module testing, system integration testing, etc.

Educational Requirements:

Full-time undergraduate or master's degree graduates of the class of 2025

Majors related to science and engineering, such as computer science, software engineering, big data, cloud computing, Internet of Things, network engineering, information, communication, electronics, etc.

Required Skills: 

Proficiency in at least one programming language, such as Java, VB.NET, C, COBOL, etc.

Language Requirements: 

Good English language command, with the ability to communicate in writing or verbally with Indonesian colleagues in English; Or Japanese N4 or above, with the ability to read Japanese documents, students who are able to communicate with Chinese language are welcome too.

Other Requirements: 

Decent attitude, no criminal record, excellent academic performance, eligibility for graduation and degree certificates, willingness to engage in software development work, ability to handle work pressure, attention to work quality, and","c, java",2,it-general,jakarta,Jabodetabek,False,True,2026-04-29 20:25:24,https://roadmap.sh/computer-science,True,15
jobstreet,Data Analyst,https://id.jobstreet.com/id/job/91783675,Jakarta Barat,PT Nusantara Sakti Group (JAKARTA),"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Data Analyst
PT Nusantara Sakti Group (JAKARTA) 
4.2
522 ulasan
·
Lihat semua lowongan kerja
Jakarta Barat, Jakarta Raya
Matematika, Statistik & Teknik Informasi (Sains & Teknologi)
Full time
Rp 7.000.000 – Rp 10.000.000 per month
Diposting 1 hari yang lalu
Lamaran Cepat
Simpan

Kualifikasi:

Pendidikan minimal S1 jurusan Accounting, Matematika, Aktuaria, Statistika, Sistem Informasi

Pengalaman minimal 1–3 tahun sebagai Data Analyst / Business Intelligance Analyst (fresh graduate dipersilakan melamar jika memiliki background pengalaman internship sebagai Data Analyst / Business Intelligance Analyst)

Diutamakan pernah menjadi Analyst yang handle divisi Finance / Accounting

Menguasai Excel minimal intermediate , kemampuan SQL / Power BI / Tableu menjadi nilai tambah

Memiliki kemampuan analisis dan problem solving yang baik

Mampu menganalisa data dalam jumlah besar dan membuat forecasting

Inisiatif, Komunikatif dan Detail-oriented

Memiliki ketertarikan dan pemahaman tentang dunia bisnis

Memahami Business Process Management menjadi nilai tambah

Penempatan Jakarta Barat





Deskripsi Pekerjaan:

Mengumpulkan, mengolah, dan menganalisis data dari berbagai sumber untuk mendukung kebutuhan bisnis

Mengidentifikasi tren, pola, dan insight dari data untuk membantu pengambilan keputusan

Mampu mengolah, menganalisa, mengintepretasi, dan memvisualisasi data sesuai bisnis/divisi yang menjadi tanggung jawab

Memberikan rekomendasi strategis berdasarkan hasil analisis

Menerjemahkan konsep improvement bisnis menjadi kebutuhan sistem (system requirement)

Berkoordinasi dengan tim IT untuk memastikan pemahaman kebutuhan sistem sesuai dengan konsep bisnis

Melakukan analisa ulang apabila hasil penerapan belum sesuai ekspektasi, sehingga terbentuk pola continuous development / continuous improvement agar sistem dan proses terus berkembang secara berkelanj","express, powerbi, sql",3,data,jakarta,Jabodetabek,False,True,2026-04-29 20:32:46,https://roadmap.sh/data-analyst,True,15
jobstreet,Senior Data Scientist (Analytics) - GFin,https://id.jobstreet.com/id/job/91595491,Kebayoran Lama,PT Solusi Transportasi Indonesia,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Senior Data Scientist (Analytics) - GFin
PT Solusi Transportasi Indonesia
4.2
116 ulasan
·
Lihat semua lowongan kerja
Kebayoran Lama, Jakarta Raya
Matematika, Statistik & Teknik Informasi (Sains & Teknologi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 11 hari yang lalu
Daftar⁠
Simpan

Company Description


About Grab and Our Workplace

Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility.

Job Description


Get to Know the Team

The GFin Analytics team serves as the intelligence engine driving data-informed decisions across our payments and financial services products. As part of the Payments Tech Family, we're instrumental in accelerating cashless payments across all Grab verticals.

We're looking for analytically rigorous data analysts who have embraced AI as a force multiplier. If you excel at experimentation and behavioral analysis while leveraging LLMs to work smarter, and if you think in terms of scalable solutions rather than one-off analyses, we want to talk to you.

Get to Know the Role

We're looking for a Senior Data Scientist (Analytics) to lead critical analytical projects for the GFin Analytics team at Grab. Our mission centers on understanding user experiences at a granular level and collaborating with Business, Product, Design, and Engineering to deliver the right outcomes and features. You will directly report to the manager. You will be based onsite.

The Critical Tasks You Will Perform

Design, measure, and re","python, r, sql",3,data,jakarta,Jabodetabek,False,True,2026-04-29 20:33:34,https://roadmap.sh/data-analyst,True,15
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91610707,Setiabudi,PT Digdaya Duta Digital,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Data Engineer
PT Digdaya Duta Digital 
Lihat semua lowongan kerja
Setiabudi, Jakarta Raya
Pengembangan & Administrasi Database (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 9 hari yang lalu
Lamaran Cepat
Simpan

We are looking for a motivated Data Engineer to support data pipeline development, workflow automation, and data-related initiatives. This role is ideal for fresh graduates with a strong technical foundation and a passion for working with data.

Responsibilities :

Manage end-to-end data pipeline automation and workflow

Build data strategy and data transformation

Collaborate with cross-functional teams to ensure data quality and accessibility

Contribute to documentation, best practices, and knowledge sharing

Continuously learn and apply data engineering concepts in real use cases




Requirements :

Fresh graduate (S1) in Computer Science, Data Science, Engineering, or a related field

Strong foundation in programming (e.g., Python) and data handling

Basic understanding of data modelling and data processing concepts

Familiarity with databases (SQL or NoSQL) is a plus

Strong willingness to learn, proactive attitude, and openness to feedback




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
Which of the following programming languages are you experienced in?
What's your expected monthly basic salary?
Which of the following types of qualifications do you have?
How many years' experience do you have as a Data Engineer?
How many years' experience do you have using SQL queries?
Which of the following data analytics tools are you experienced with?
How much notice are you required to give your current employer?
Which of the followin","cicd, python, sql",3,data,jakarta,Jabodetabek,False,True,2026-04-29 20:33:40,https://roadmap.sh/data-analyst,True,15
kalibrr,IT Security Internship,https://www.kalibrr.com/id-ID/c/pt-asuransi-allianz-life-indonesia/jobs/264260/it-security-internship,,Pt Asuransi Allianz Life Indonesia,"IT Security Internship  
PT Asuransi Allianz Life Indonesia
 
South Jakarta, Indonesia
Penuh waktu
Hibrida

Lowongan dipasang 13 days ago dan batas waktu lamaran adalah 31 Jul

Rekruter terakhir aktif 10 hours ago

Lamar Sekarang
Simpan
Bagikan
Deskripsi Pekerjaan
This internship program will be held for 3 months period under Digital - IT Security Team
During this program, candidate will support administrative tasks in
Information Security such as review and update SOP,
documentation of IS Peer Review action items, IAM, etc
Candidate will expose in multinational culture and agile environment
Will provide pocket money that will paid per each month
Kualifikasi Minimum
Currently pursuing or recently completed a degree in Information Technology, Cybersecurity, Computer Science, or a related field
Basic knowledge of IT security principles and practices is often preferred
Familiarity with IT security concepts, such as data protection, access controls, and risk management
Profision to use Ms. Office (Word, Excel, PPT)
Good communication and presentation skills
Excellent problem-solving skills
Good iniciative and able to work independently
Ringkasan Perkerjaan
TINGKAT POSISI
Magang / OJT
SPESIALISASI
IT and Software
PERSYARATAN TINGKAT PENDIDIKAN
Lulus program Sarjana (S1)
RESPON REKRUTER KE LAMARAN
Once in a while
ALAMAT KANTOR
WTC 3
INDUSTRI
Insurance
LOWONGAN
1 lowongan dibuka
SITUS
https://www.allianz.co.id/

Agar merasa aman saat melamar: carilah ikon verifikasi  dan selalu lakukan riset terhadap Perusahaan yang Anda lamar. Hindari dan laporkan situasi dimana Perusahaan membutuhkan bayaran dalam proses rekrutmen mereka.

Laporkan lowongan pekerjaan ini
Tentang PT Asuransi Allianz Life Indonesia
Allianz Group is one of the most trusted insurance and asset management companies in the world. Caring for our employees, their ambitions, dreams and challenges, is
what makes us a unique employer. Together we can build an environment where everyone feels empowered and has the c","agile, rust",2,cyber,jakarta,Jabodetabek,False,True,2026-04-29 20:22:45,https://roadmap.sh/cyber-security,True,13
jobstreet,UI / UX Designer Internship,https://id.jobstreet.com/id/job/91774586,Tangerang,OPPO Indonesia,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
UI / UX Designer Internship
OPPO Indonesia 
4.2
185 ulasan
·
Lihat semua lowongan kerja
Tangerang, Banten
Desain Web & Interaksi (Desain & Arsitektur)
Kontrak/Temporer
Rp 3.000.000 per month
Diposting 1 hari yang lalu
Lamaran Cepat
Simpan

Contract Duration: 6 Months (May - Nov 2026)

Location: Jl Kawasan Industri Bayur, Tangerang (Full WFO)




Job Description

Support the end-to-end UI/UX design process, including wireframing, prototyping, and design iteration

Create interactive wireframes and prototypes that clearly illustrate user flows and app functionality

Assist in developing sitemap and information architecture for intuitive and logical navigation

Contribute to moodboard creation and define visual direction aligned with product goals

Apply basic UX principles to improve usability and user experience

Collaborate with team members and stakeholders to understand project requirements and goals

Participate & support in other project related to UI/UX




Requirements

Currently pursuing or recently graduated in UI/UX Design, Graphic Design, Information Systems, or related field

Basic understanding of UI/UX principles and design thinking

Able to create wireframes and interactive prototypes (Figma, Adobe XD, or similar tools)

Understanding of sitemap and information architecture

Strong sense of visual design and layout

Good communication skills and willingness to learn

Able to work in a team and adapt in a dynamic environment




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
What's your expected monthly basic salary?
Which of the following types of qualifications do you have?
How many years' experience do you have as a User Experience and Interface Designer?
How many years of graphic design experien","adobexd, figma",2,ui/ux,tangerang,Jabodetabek,False,True,2026-04-29 20:23:56,https://roadmap.sh/ux-design,True,13
glints,Data Analyst Intern,https://glints.com/id/opportunities/jobs/data-analyst-intern/34387d92-80da-4686-9ae0-b4a74538a40c,,PT Magenta Indopack Sejahtera,"Deskripsi pekerjaan Data Analyst Intern PT Magenta Indopack Sejahtera

Mengumpulkan, membersihkan, dan mengolah data dari berbagai sumber.

Melakukan input data serta memastikan keakuratan dan kelengkapan data.

Membantu proses analisis data untuk kebutuhan laporan perusahaan.

Mengelola database dan melakukan pembaruan data secara berkala.

Mendukung kebutuhan administrasi yang berkaitan dengan pengolahan data.

Kualifikasi:

Mahasiswa aktif atau fresh graduate dari jurusan Statistik, Matematika, Sistem Informasi, Teknik Informatika, Akuntansi, atau bidang terkait.

Memahami dasar pengolahan dan analisis data.

Mampu mengoperasikan Microsoft Excel / Google Spreadsheet (pivot, rumus dasar, dll).

Teliti, detail, dan memiliki kemampuan analisis yang baik.

Bersedia menjalani program magang sesuai ketentuan perusahaan",,0,data,yogyakarta,Yogyakarta,True,False,2026-04-29 20:20:16,https://roadmap.sh/data-analyst,True,12
jobstreet,Software Engineer Java Developer,https://id.jobstreet.com/id/job/91382769,Jakarta Selatan,PT Structured Services,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Software Engineer Java Developer
PT Structured Services 
Lihat semua lowongan kerja
Jakarta Selatan, Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 21 hari yang lalu
Lamaran Cepat
Simpan

How You’ll Make a Difference

Participate in the complete software development life cycle.

Design, develop test, implement custom develop application, applying knowledge of programming techniques and methodologies.

Write robust code that adheres to defined standards and raise the bar with respect to quality.

Specify and manage Java enhancements to be implemented under change management control.

Develop and maintain client relationships, requiring deep technical and functional expertise.

Provide assistance on production support on a regular basis.

You will able to provide 1st and 2nd level of support across all supported applications, developing a resolution for customer issues based on product and industry knowledge.

Able to adopt existing support processes and ensure that production systems remain operational.

Incident management, problem management and problem resolution.

Troubleshooting application issues in production environment.

Able to work 24 x 7 standby support (rotating basis).

Be able to travel locally and overseas.


Requirements

Possesses a Bachelor’s Degree in Computer Science or any relevant fields.

Minimum 1-2 years of development experience.

Proficiency in modern application frameworks using the Java language.

Good knowledge in programming fundamentals (Java, Hibernate, SQL, RDBMS and etc)

Good communication (written and spoken) and interpersonal skills.

Able to work independently and in a team.

Knowledge in banking solutions will be an added advantage




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian ga","java, sql",2,it-general,jakarta,Jabodetabek,False,True,2026-04-29 20:28:27,https://roadmap.sh/computer-science,True,12
jobstreet,K2 Developer (Project Based),https://id.jobstreet.com/id/job/91486028,Jakarta Pusat,PT Lawencon Internasional,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
K2 Developer (Project Based)
PT Lawencon Internasional 
4.6
62 ulasan
·
Lihat semua lowongan kerja
Jakarta Pusat, Jakarta Raya
Developer/Programmer (Teknologi Informasi & Komunikasi)
Full time
Tambahkan gaji yang diharapkan ke profil untuk menambah wawasan
Diposting 16 hari yang lalu
Lamaran Cepat
Simpan

Job Description:

Develop, maintain, and optimize applications using K2 Workflow and Smart Forms to support business processes.

Analyze business requirements and translate them into technical solutions through workflow automation.

Design and implement business process flows using Flowcharts and Data Flow Diagrams (DFD).

Integrate K2 solutions with other systems using C# .NET (ASP.NET).

Manage and optimize databases using Microsoft SQL Server.

Perform troubleshooting, debugging, and system performance tuning.

Collaborate with IT teams and business users to ensure solutions meet operational needs.

Prepare technical documentation and user guides for developed systems.

Requirement:

Bachelor’s degree in Computer Science, Information Technology, or related field.

Minimum 2 years of experience in software development, preferably with: K2 Workflow & Smart Forms Development

Application development using C# .NET (ASP.NET)

Strong experience with Microsoft SQL Server.

Solid understanding of system analysis and design, including Flowcharts and Data Flow Diagrams (DFD).

Good problem-solving skills and ability to work independently as well as in a team.

Strong communication skills and ability to collaborate with non-technical stakeholders.

Willing to be placed in Taman Jatibaru, Cideng.

Open to 4-6 months project-based contract




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
Berapa gaji bulanan yang kamu i","c, sql",2,it-general,jakarta,Jabodetabek,False,True,2026-04-29 20:31:29,https://roadmap.sh/computer-science,True,12
jobstreet,Japanese Software Engineer - IT services,https://id.jobstreet.com/id/job/91507308,Jakarta Selatan,PT Trust Recruit Indonesia,"Lewati ke konten
Jobstreet
Cari lowongan
Cari profil
Sumber daya karir
Perusahaan
Komunitas
Bahasa
Masuk
Untuk perusahaan
Japanese Software Engineer - IT services
PT Trust Recruit Indonesia 
Lihat semua lowongan kerja
Jakarta Selatan, Jakarta Raya
Teknik – Perangkat Lunak (Teknologi Informasi & Komunikasi)
Full time
Rp 15.000.000 – Rp 21.000.000 per month
Diposting 15 hari yang lalu
Lamaran Cepat
Simpan

Industry: IT Services, focusing on software and digital solutions for business clients

Responsibilities:

Manage end-to-end software projects including planning, execution, monitoring, and closure

Define project scope, timelines, deliverables, and ensure alignment with stakeholders

Develop schedules, track progress, and ensure timely project delivery

Manage budgets, control costs, and monitor financial performance

Oversee resources, vendors, and team allocation for optimal productivity

Lead, coach, and develop project teams while ensuring performance delivery

Communicate with clients and stakeholders, including reporting, risk management, and project closeout

Requirements:

JLPT N3 Minimum is a MUST

Bachelor’s or Master’s Degree in Computer Science, Software Engineering, Big Data, Cloud Computing, Internet of Things, Network Engineering, Information Technology, Electronics, or related fields.

Minimum 3–6 years of experience in software development or IT project management roles.

Experience managing large-scale projects (cumulative project size exceeding 300 person-months) or leading teams of 20+ members.

Familiarity with company-level software development process standards and PMO frameworks.

Strong understanding of the IT industry landscape, emerging technologies, and digital trends.

Willing to travel for business trips based on project requirements.




Lihat peluang & kecocokan kamu
Tingkat respons lamaran
Kesesuaian gaji
Jumlah pelamar
Masuk
Daftar
Pertanyaan dari perusahaan
Lamaran kamu akan mencakup pertanyaan-pertanyaan berikut:
What's your expe","java, rust",2,it-general,jakarta,Jabodetabek,False,True,2026-04-29 20:31:52,https://roadmap.sh/computer-science,True,12
