source,title,link,location_raw,company_name
jobstreet,Information Security Officer,https://id.jobstreet.com/id/job/91577982,Jakarta Pusat,
jobstreet,Security Engineer,https://id.jobstreet.com/id/job/91437740,Jakarta Pusat,
jobstreet,GRC Staff (IT),https://id.jobstreet.com/id/job/91727101,Jakarta Raya,
jobstreet,Tier 1 SOC Analyst,https://id.jobstreet.com/id/job/91763164,Jakarta Barat,
jobstreet,Junior Offensive Security Engineer,https://id.jobstreet.com/id/job/91603414,Jakarta Selatan,
jobstreet,Network Security Engineer,https://id.jobstreet.com/id/job/91869717,Kebayoran Lama,
jobstreet,IT Security,https://id.jobstreet.com/id/job/91766944,Jakarta Raya,
jobstreet,Cyber Security Operation Advance - Layer 3,https://id.jobstreet.com/id/job/91694948,Jakarta Pusat,
jobstreet,Manager Consultant (Cybersecurity),https://id.jobstreet.com/id/job/91649211,Jakarta Raya,
jobstreet,Cybersecurity Bootcamp,https://id.jobstreet.com/id/job/91623489,Jakarta Raya,
jobstreet,E2E SME Leader,https://id.jobstreet.com/id/job/91839539,Jakarta Raya,
jobstreet,Security Architect & Engineering,https://id.jobstreet.com/id/job/91226705,Kecamatan Tangerang,
jobstreet,IT Database Management,https://id.jobstreet.com/id/job/88434850,Jakarta Raya,
jobstreet,Fraud Unit Head,https://id.jobstreet.com/id/job/91817618,Jawa Tengah,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91971264,Tangerang,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91970301,Jakarta Utara,
jobstreet,Python Developer - AI Solutions Company - Remote,https://id.jobstreet.com/id/job/91761819,Jakarta Raya,
jobstreet,Middle AI Engineer,https://id.jobstreet.com/id/job/91915991,Banten,
jobstreet,Artificial Intellegence (AI) Specialist,https://id.jobstreet.com/id/job/91907888,Kelapa Gading,
jobstreet,Agentic AI Engineer,https://id.jobstreet.com/id/job/91884754,Jakarta Selatan,
jobstreet,AI-Native Fullstack Developer,https://id.jobstreet.com/id/job/91870251,Yogyakarta,
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91978016,Jakarta Selatan,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91724919,Jakarta Selatan,
jobstreet,Freelance - Generative AI Video Creator,https://id.jobstreet.com/id/job/91483889,Bali,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91610319,Setiabudi,
jobstreet,Full Stack Developer (Python),https://id.jobstreet.com/id/job/91842732,Jakarta Selatan,
jobstreet,Data Engineer (Fintech Industry),https://id.jobstreet.com/id/job/91996607,Jakarta Selatan,
jobstreet,Data Scientist,https://id.jobstreet.com/id/job/91585412,Jakarta Pusat,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91766185,Jakarta Pusat,
jobstreet,AI Engineer Specialist,https://id.jobstreet.com/id/job/91974179,Jakarta Pusat,
jobstreet,Middleware Application Engineer,https://id.jobstreet.com/id/job/91990673,Jakarta Raya,
jobstreet,Data Scientist - Risk Platform,https://id.jobstreet.com/id/job/91981183,Jakarta Raya,
jobstreet,Paid Internship - Software Quality Assurance (Tester),https://id.jobstreet.com/id/job/91931534,Sidoarjo,
jobstreet,Quality Management & Assurance Intern,https://id.jobstreet.com/id/job/92008075,Kebayoran Lama,
jobstreet,QA Engineer (Intern),https://id.jobstreet.com/id/job/91813491,Jakarta Selatan,
jobstreet,SUPERVISOR OPERASIONAL,https://id.jobstreet.com/id/job/91890692,Jepara,
jobstreet,Tester Quality Assurance,https://id.jobstreet.com/id/job/91946431,Jakarta Raya,
jobstreet,QA Intern,https://id.jobstreet.com/id/job/91530048,Pasuruan,
jobstreet,QA Engineer Intern [Corporate IT & IS],https://id.jobstreet.com/id/job/91595457,Kalideres,
jobstreet,Quality Assurance Intern,https://id.jobstreet.com/id/job/91639761,Jakarta Timur,
jobstreet,Quality Control - Assembly Parts Inspection Staff,https://id.jobstreet.com/id/job/91435656,Cikarang Pusat,
jobstreet,QA Social Media - Paid Internship,https://id.jobstreet.com/id/job/91560751,Jakarta Selatan,
jobstreet,Quality Control Incoming,https://id.jobstreet.com/id/job/91451009,Bekasi,
jobstreet,Software Quality Assurance,https://id.jobstreet.com/id/job/90774380,Kebayoran Lama,
jobstreet,Software Quality Assurance,https://id.jobstreet.com/id/job/91708767,Kecamatan Tangerang,
jobstreet,Quality Assurance Manual Tester,https://id.jobstreet.com/id/job/91563811,Jakarta Selatan,
jobstreet,QA Analyst,https://id.jobstreet.com/id/job/91600092,Mojokerto,
jobstreet,Manager QA/QC (Food Manufacturing),https://id.jobstreet.com/id/job/91667751,Jakarta Raya,
jobstreet,Quality Assurance Staff,https://id.jobstreet.com/id/job/91655725,Jakarta Barat,
jobstreet,[294] Quality Assurance Engineer,https://id.jobstreet.com/id/job/91622816,Kebayoran Lama,
jobstreet,Application Specialist Intern,https://id.jobstreet.com/id/job/91692169,Yogyakarta,
jobstreet,IT Quality Assurance Tester (Manual / Automation),https://id.jobstreet.com/id/job/91652319,Jakarta Raya,
jobstreet,QA Engineer ( Software/Mobile QA Tester),https://id.jobstreet.com/id/job/91942555,Jakarta Raya,
jobstreet,Digital Technology Internship,https://id.jobstreet.com/id/job/90512721,Indonesia,
jobstreet,QA FRESH JAKARTA PUSAT,https://id.jobstreet.com/id/job/91882603,Jakarta Pusat,
jobstreet,Game Tester Intern (FSKU),https://id.jobstreet.com/id/job/92004698,Bandung,
jobstreet,UI/UX Designer Internship,https://id.jobstreet.com/id/job/91974299,Jakarta Timur,
jobstreet,UI / UX Designer Internship,https://id.jobstreet.com/id/job/91774586,Tangerang,
jobstreet,Lowongan Kerja UI/UX Designer Internship,https://id.jobstreet.com/id/job/90477881,Malang,
jobstreet,IT Manager,https://id.jobstreet.com/id/job/91944027,Jakarta Selatan,
jobstreet,UI/UX Development,https://id.jobstreet.com/id/job/91787735,Setiabudi,
jobstreet,Web Developer (PHP / Laravel),https://id.jobstreet.com/id/job/92002622,Jakarta Selatan,
jobstreet,Internal Product Engineer / Full Stack Developer,https://id.jobstreet.com/id/job/91966495,Jakarta Raya,
jobstreet,Graphic Designer,https://id.jobstreet.com/id/job/91937810,Jakarta Selatan,
jobstreet,Web Developer,https://id.jobstreet.com/id/job/91997925,Jakarta Raya,
jobstreet,Web Programmer,https://id.jobstreet.com/id/job/91918936,Jakarta Selatan,
jobstreet,Part-Time Creative Staff,https://id.jobstreet.com/id/job/91945159,Jakarta Selatan,
jobstreet,IT Product Associate,https://id.jobstreet.com/id/job/91993714,Bekasi,
jobstreet,Frontend Engineer,https://id.jobstreet.com/id/job/92011364,Bali,
jobstreet,IT Application Developer,https://id.jobstreet.com/id/job/91907934,Jakarta Barat,
jobstreet,IT Staff (Web Developer),https://id.jobstreet.com/id/job/91841585,Surabaya,
jobstreet,WEB DEVELOPER,https://id.jobstreet.com/id/job/91694061,Jakarta Selatan,
jobstreet,UI/UX Engineer,https://id.jobstreet.com/id/job/91988260,Jakarta Selatan,
jobstreet,Programmer/ IT Developer,https://id.jobstreet.com/id/job/91890061,Tangerang,
jobstreet,QA Engineer & Technical Writer,https://id.jobstreet.com/id/job/91919029,Jakarta Selatan,
jobstreet,Creative Product Research & Development,https://id.jobstreet.com/id/job/92011449,Jakarta Utara,
jobstreet,Web Designer,https://id.jobstreet.com/id/job/91993263,Jakarta Utara,
jobstreet,Research Assistant Hubungan Internasional (REMOTE),https://id.jobstreet.com/id/job/91824129,Surabaya,
jobstreet,Ilmu Komunikasi (Broadcasting / Digital Media / Jurnalistik),https://id.jobstreet.com/id/job/91934967,Tangerang,
jobstreet,Graphic Designer Staff,https://id.jobstreet.com/id/job/91805544,Jakarta Utara,
jobstreet,Quality Assurance,https://id.jobstreet.com/id/job/91643235,Jakarta Raya,
jobstreet,IT Support (Intern),https://id.jobstreet.com/id/job/91973231,Jakarta Raya,
jobstreet,IT Support Intern,https://id.jobstreet.com/id/job/91936938,Jakarta Pusat,
jobstreet,IT Officer Internship Program,https://id.jobstreet.com/id/job/91943415,Bekasi,
jobstreet,Intern Care Officer (IT Support & Customer Service),https://id.jobstreet.com/id/job/91939865,Surabaya,
jobstreet,IT Support (Internship),https://id.jobstreet.com/id/job/91835020,Jakarta Pusat,
jobstreet,Application Support Intern - IT,https://id.jobstreet.com/id/job/91730428,Jakarta Raya,
jobstreet,IT Developer Internship (IMLI - Surabaya),https://id.jobstreet.com/id/job/91806641,Surabaya,
jobstreet,IT Support Internship,https://id.jobstreet.com/id/job/91752436,Jakarta Barat,
jobstreet,"IT Intern (Development, Support & Documentation)",https://id.jobstreet.com/id/job/91731062,Jakarta Utara,
jobstreet,IT INTERNSHIP,https://id.jobstreet.com/id/job/91522887,Tangerang,
jobstreet,IT Support Intern,https://id.jobstreet.com/id/job/91674309,Jakarta Utara,
jobstreet,IT Helpdesk Intern,https://id.jobstreet.com/id/job/91475728,Jakarta Raya,
jobstreet,IT Internship,https://id.jobstreet.com/id/job/91474325,Jakarta Barat,
jobstreet,IT Application Intern (Magang),https://id.jobstreet.com/id/job/91692030,Tangerang,
jobstreet,IT Support Intern,https://id.jobstreet.com/id/job/91592434,Pasar Minggu,
jobstreet,IT Project Management Internship,https://id.jobstreet.com/id/job/91524315,Jakarta Timur,
jobstreet,IT Support Intern,https://id.jobstreet.com/id/job/91524759,Yogyakarta,
jobstreet,IT Business Partner Intern,https://id.jobstreet.com/id/job/91611759,Jakarta Selatan,
jobstreet,IT Programmer Internship,https://id.jobstreet.com/id/job/91450903,Kalideres,
jobstreet,Internship IT Business Analyst,https://id.jobstreet.com/id/job/91656289,Jakarta Raya,
jobstreet,IT Support Intern,https://id.jobstreet.com/id/job/91584561,Bandung,
jobstreet,IT Help Desk (Paid Internship),https://id.jobstreet.com/id/job/91610955,Bandar Lampung,
jobstreet,IT Development Intern,https://id.jobstreet.com/id/job/91627364,Jakarta Selatan,
jobstreet,HR IT Development Intern,https://id.jobstreet.com/id/job/91485931,Denpasar,
jobstreet,Junior IT Analyst (1-Year Internship Program),https://id.jobstreet.com/id/job/90998471,Indonesia,
jobstreet,IT Support - Internship,https://id.jobstreet.com/id/job/91735041,Sidoarjo,
jobstreet,IT Application Administrator (Officer),https://id.jobstreet.com/id/job/91891555,Tangerang,
