source,title,link,location_raw,company_name
jobstreet,IT Security Specialist,https://id.jobstreet.com/id/job/92002031,Jakarta Pusat,
jobstreet,Cyber Security Operation Advance - Layer 3,https://id.jobstreet.com/id/job/91694948,Jakarta Pusat,
jobstreet,Presales IT Security,https://id.jobstreet.com/id/job/91530036,Jakarta Selatan,
jobstreet,Manager Consultant (Cybersecurity),https://id.jobstreet.com/id/job/91649211,Jakarta Raya,
jobstreet,Cyber Security Officer,https://id.jobstreet.com/id/job/91887796,Gresik,
jobstreet,IT Security Engineer,https://id.jobstreet.com/id/job/91669369,Jakarta Utara,
jobstreet,"IT Security & Government, Risk and Compliance",https://id.jobstreet.com/id/job/91668658,Tangerang,
jobstreet,Information Security Officer,https://id.jobstreet.com/id/job/91577982,Jakarta Pusat,
jobstreet,Junior Offensive Security Engineer,https://id.jobstreet.com/id/job/91603414,Jakarta Selatan,
jobstreet,IT Cyber Security Officer,https://id.jobstreet.com/id/job/91438151,Jakarta Raya,
jobstreet,IT Security,https://id.jobstreet.com/id/job/91652360,Jakarta Raya,
jobstreet,Network Security Engineer,https://id.jobstreet.com/id/job/92093213,Jakarta Raya,
jobstreet,Junior Software Engineer (Fresh Graduate),https://id.jobstreet.com/id/job/92014338,Jakarta Raya,
jobstreet,Partnership Internship,https://id.jobstreet.com/id/job/92028896,Jakarta Raya,
jobstreet,IT System Security Administrator,https://id.jobstreet.com/id/job/91510841,Jakarta Pusat,
jobstreet,Founding Engineer,https://id.jobstreet.com/id/job/92011342,Bali,
jobstreet,Security Engineer,https://id.jobstreet.com/id/job/91996098,Jakarta Selatan,
jobstreet,Cyber Security Palo Alto,https://id.jobstreet.com/id/job/91966159,Jakarta Pusat,
jobstreet,Cybersecurity Bootcamp,https://id.jobstreet.com/id/job/91623489,Jakarta Raya,
jobstreet,IT Security,https://id.jobstreet.com/id/job/91766944,Jakarta Raya,
jobstreet,Network Security Engineer,https://id.jobstreet.com/id/job/91869717,Kebayoran Lama,
jobstreet,Cybersecurity Cloud Sales,https://id.jobstreet.com/id/job/91559527,Tangerang,
jobstreet,Cloud Security Operations,https://id.jobstreet.com/id/job/91483035,Jakarta Raya,
jobstreet,Data Analyst,https://id.jobstreet.com/id/job/92028378,Jakarta Barat,
jobstreet,Agentic AI Engineer,https://id.jobstreet.com/id/job/91884754,Jakarta Selatan,
jobstreet,AI-Native Fullstack Developer,https://id.jobstreet.com/id/job/91870251,Yogyakarta,
jobstreet,Full Stack Developer (Python),https://id.jobstreet.com/id/job/91842732,Jakarta Selatan,
jobstreet,Primary School Teacher,https://id.jobstreet.com/id/job/91975559,Denpasar Utara,
jobstreet,Machine Learning Engineering Section Head,https://id.jobstreet.com/id/job/91673562,Jakarta Selatan,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91970301,Jakarta Utara,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91610319,Setiabudi,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91724919,Jakarta Selatan,
jobstreet,3D Designer Project Based (Lifestyle Product),https://id.jobstreet.com/id/job/92052653,Jakarta Barat,
jobstreet,Data Scientist,https://id.jobstreet.com/id/job/92033644,Jakarta Pusat,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91971264,Tangerang,
jobstreet,Senior Machine Learning Engineer,https://id.jobstreet.com/id/job/91701420,Jakarta Pusat,
jobstreet,Artificial Intellegence (AI) Specialist,https://id.jobstreet.com/id/job/91907888,Kelapa Gading,
jobstreet,Python Developer - AI Solutions Company - Remote,https://id.jobstreet.com/id/job/91761819,Jakarta Raya,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91766185,Jakarta Pusat,
jobstreet,Artificial Intelligence Engineer,https://id.jobstreet.com/id/job/91350847,Cilandak,
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91714826,Jakarta Raya,
jobstreet,Middle AI Engineer,https://id.jobstreet.com/id/job/91915991,Banten,
jobstreet,Data Engineer,https://id.jobstreet.com/id/job/91788461,Jakarta Raya,
jobstreet,AI Engineer,https://id.jobstreet.com/id/job/91714406,Jakarta Timur,
jobstreet,Tester Quality Assurance,https://id.jobstreet.com/id/job/91946431,Jakarta Raya,
jobstreet,Quality Assurance Staff,https://id.jobstreet.com/id/job/91655725,Jakarta Barat,
jobstreet,Junior Quality Assurance,https://id.jobstreet.com/id/job/92039826,Jakarta Selatan,
jobstreet,SUPERVISOR OPERASIONAL,https://id.jobstreet.com/id/job/91890692,Jepara,
jobstreet,[294] Quality Assurance Engineer,https://id.jobstreet.com/id/job/91622816,Kebayoran Lama,
jobstreet,Jr Quality Assurance (Automation),https://id.jobstreet.com/id/job/91838175,Jakarta Raya,
jobstreet,Jr Quality Assurance (Manual),https://id.jobstreet.com/id/job/91837996,Jakarta Raya,
jobstreet,IT Quality Assurance Tester (Manual / Automation),https://id.jobstreet.com/id/job/91652319,Jakarta Raya,
jobstreet,QA Analyst,https://id.jobstreet.com/id/job/91600092,Mojokerto,
jobstreet,IT Quality Assurance Automation,https://id.jobstreet.com/id/job/91290231,Jakarta Pusat,
jobstreet,QC Production,https://id.jobstreet.com/id/job/91554210,Tangerang,
jobstreet,Quality Assurance (Internship),https://id.jobstreet.com/id/job/92038778,Bandung Barat,
jobstreet,Paid Internship - Software Quality Assurance (Tester),https://id.jobstreet.com/id/job/91931534,Sidoarjo,
jobstreet,Software QA Engineer Intern,https://id.jobstreet.com/id/job/91782590,Jakarta Raya,
jobstreet,QA Engineer (Intern),https://id.jobstreet.com/id/job/91813491,Jakarta Selatan,
jobstreet,Quality Management & Assurance Intern,https://id.jobstreet.com/id/job/92008075,Kebayoran Lama,
jobstreet,Quality Assurance Intern,https://id.jobstreet.com/id/job/91639761,Jakarta Timur,
jobstreet,QA Analyst & Client Support (Internship),https://id.jobstreet.com/id/job/91980324,Jakarta Raya,
jobstreet,QA Intern,https://id.jobstreet.com/id/job/91530048,Pasuruan,
jobstreet,QA Engineer Intern [Corporate IT & IS],https://id.jobstreet.com/id/job/91595457,Kalideres,
jobstreet,Quality Assurance Engineer (Entry Level),https://id.jobstreet.com/id/job/92068351,Bantul,
jobstreet,QA Social Media - Paid Internship,https://id.jobstreet.com/id/job/91560751,Jakarta Selatan,
jobstreet,Quality Assurance Manual Tester,https://id.jobstreet.com/id/job/91563811,Jakarta Selatan,
jobstreet,Application Specialist Intern,https://id.jobstreet.com/id/job/91692169,Yogyakarta,
jobstreet,QA/QC Production Cosmetic,https://id.jobstreet.com/id/job/92025517,Badung,
jobstreet,Software Quality Assurance,https://id.jobstreet.com/id/job/91708767,Kecamatan Tangerang,
jobstreet,Manager QA/QC (Food Manufacturing),https://id.jobstreet.com/id/job/91667751,Jakarta Raya,
jobstreet,Language Tester Intern – Arabic,https://id.jobstreet.com/id/job/92004694,Bandung,
jobstreet,Game Tester Intern (FSKU),https://id.jobstreet.com/id/job/92004698,Bandung,
jobstreet,UI/UX Designer (Intern),https://id.jobstreet.com/id/job/92091918,Surabaya,
jobstreet,Fullstack/Frontend Web Developer,https://id.jobstreet.com/id/job/92086828,Jakarta Barat,
jobstreet,Shopify E-Commerce Manager / Developer,https://id.jobstreet.com/id/job/92095917,Jakarta Raya,
jobstreet,UI/UX Development,https://id.jobstreet.com/id/job/91787735,Setiabudi,
jobstreet,Web Programmer,https://id.jobstreet.com/id/job/91918936,Jakarta Selatan,
jobstreet,Frontend Developer,https://id.jobstreet.com/id/job/92079550,Tangerang Selatan,
jobstreet,IT Manager,https://id.jobstreet.com/id/job/91944027,Jakarta Selatan,
jobstreet,Packaging Designer Intern,https://id.jobstreet.com/id/job/92095593,Cikupa,
jobstreet,Senior UI/UX Engineer,https://id.jobstreet.com/id/job/92090724,Cakung,
jobstreet,IT Product Associate,https://id.jobstreet.com/id/job/91993714,Bekasi,
jobstreet,Creative Marketing Designer,https://id.jobstreet.com/id/job/91731818,Jakarta Selatan,
jobstreet,Web Developer,https://id.jobstreet.com/id/job/91997925,Jakarta Raya,
jobstreet,Product Designer,https://id.jobstreet.com/id/job/92092133,Jakarta Selatan,
jobstreet,Website Builder & Content Publisher [UI/UX Experience],https://id.jobstreet.com/id/job/91678815,Bali,
jobstreet,UI/UX Engineer,https://id.jobstreet.com/id/job/91988260,Jakarta Selatan,
jobstreet,Product Designer (Packaging & Brand Experience),https://id.jobstreet.com/id/job/91755412,Badung,
jobstreet,Web Designer,https://id.jobstreet.com/id/job/91993263,Jakarta Utara,
jobstreet,Quality Assurance,https://id.jobstreet.com/id/job/91643235,Jakarta Raya,
jobstreet,IT Application Developer,https://id.jobstreet.com/id/job/91907934,Jakarta Barat,
jobstreet,Graphic Designer Staff,https://id.jobstreet.com/id/job/91805544,Jakarta Utara,
jobstreet,Intern Customer Care Online,https://id.jobstreet.com/id/job/92065729,Surabaya,
jobstreet,IT SPECIALIST,https://id.jobstreet.com/id/job/91529832,Jakarta Utara,
jobstreet,Intern Care Officer (IT Support & Customer Service),https://id.jobstreet.com/id/job/91939865,Surabaya,
jobstreet,IT Support,https://id.jobstreet.com/id/job/91678732,Jakarta Raya,
jobstreet,IT Staff,https://id.jobstreet.com/id/job/91586960,Jakarta Utara,
jobstreet,Application Support Intern - IT,https://id.jobstreet.com/id/job/91730428,Jakarta Raya,
jobstreet,IT INTERNSHIP,https://id.jobstreet.com/id/job/91522887,Tangerang,
jobstreet,IT Staff,https://id.jobstreet.com/id/job/91946700,Jakarta Barat,
jobstreet,IT support,https://id.jobstreet.com/id/job/91834228,Jakarta Raya,
jobstreet,IT Programmer,https://id.jobstreet.com/id/job/91718075,Kabupaten Tangerang,
jobstreet,STAFF IT DESIGN / SUPPORT,https://id.jobstreet.com/id/job/91561365,Bogor,
jobstreet,IT Application Administrator (Officer),https://id.jobstreet.com/id/job/91891555,Tangerang,
jobstreet,IT Pre Sales,https://id.jobstreet.com/id/job/91819733,Jakarta Barat,
jobstreet,IT JAVA Programmer (Junior),https://id.jobstreet.com/id/job/91880847,Jakarta Pusat,
jobstreet,IT Support,https://id.jobstreet.com/id/job/91893294,Denpasar,
jobstreet,Odoo Developer Intern,https://id.jobstreet.com/id/job/91884272,Jakarta Selatan,
jobstreet,Programmer/ IT Developer,https://id.jobstreet.com/id/job/91890061,Tangerang,
jobstreet,IT Support (Application) - Jabodetabek,https://id.jobstreet.com/id/job/91790814,Tangerang,
jobstreet,Program Executive (IT/STEM) - JAKARTA,https://id.jobstreet.com/id/job/91670678,Jakarta Raya,
jobstreet,IT PROGRAMMER STAFF,https://id.jobstreet.com/id/job/90332732,Jakarta Raya,
jobstreet,IT HELPDESK (APP SUPPORT),https://id.jobstreet.com/id/job/90332735,Jakarta Raya,
jobstreet,IT Solution Staff,https://id.jobstreet.com/id/job/91863238,Jakarta Barat,
jobstreet,IT Hardware Staff,https://id.jobstreet.com/id/job/91909030,Sidoarjo,
jobstreet,IT Support,https://id.jobstreet.com/id/job/91635836,Malang,
